tenure,MonthlyCharges,ExtraCharges,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_No,PhoneService_OneLine,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0.6398281963330603,0.18143976409830379,-1.8908446925810745,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,No
0.35548916110206785,1.6289574168122554,-0.9399222301404998,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,Yes
-1.1068258772287503,-0.6205182917731037,-0.1292142170637173,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Yes
-0.5787676689426214,-0.3409976415938579,-0.3350609618743814,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,No
-0.7006272554701897,-1.492356510189323,0.10795703239205008,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,No
1.3303658533226133,1.52080954620719,1.0894581779385515,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,No
-0.010089598480636671,0.5474787107616019,0.35333231877867927,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,No
0.8835473693881967,1.1464515325742715,1.2729302765741608,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,No
0.1117699880469315,0.24799229985526708,-0.42828865427051616,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,No
-0.984966290701182,-0.5073789809862661,0.18925158016147944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,No
0.6398281963330603,0.34948491688463645,2.462515631548827,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,No
-0.6600073932943336,0.23800941949172266,0.2780043433225996,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes
1.6147048885536057,0.870258509182874,-0.3902517557728837,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,No
-0.33504849588748514,0.5058833759134999,-0.8802565070069768,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,No
-0.4975279445909094,-0.016554029778661633,-0.13294332475956183,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,No
-0.984966290701182,0.6606180215484396,-0.20454219251979439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
-0.7818669798219018,0.8802413895464184,-0.7303463776339928,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,Yes
1.167886404619189,-0.46411983274423985,-0.06432774315601139,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,No
-0.8631067041736139,-1.5106584575224877,-0.47452958969900016,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,Yes
0.8429275072123406,-0.05981317802068792,1.3139504612284467,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,No
-1.2286854637563185,0.19142264446184865,0.08931149391282271,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes
1.4116055776743255,0.5557977777312223,-0.7788247776799762,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,No
-1.1474457394046063,-1.1845510323133677,0.19447233093566269,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,No
1.4928453020260375,-0.6121992248034833,-1.047320531780851,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,No
-0.1725690471840609,-0.850124540134627,0.021441733848435996,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,No
1.208506266795045,0.3212000891879268,1.3586997535786047,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,No
-0.05070946065649273,1.291203297845667,-2.1011663666267664,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,Yes
-1.1880656015804623,-0.7103642150450042,-0.0986355339577845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Yes
0.8429275072123406,1.0682523030598399,1.17000690416882,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,No
0.43672888545377997,0.43933084015653656,0.2675628417742352,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Yes
0.43672888545377997,0.3511487302785605,0.30410809719351733,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,No
0.7210679206847724,0.8336546145165443,-2.6978235979620226,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,No
-0.41628822023919726,-0.33101476123031326,-0.37309786037200704,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,No
1.2897459911467573,1.3644110871783266,2.1052671142868413,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,Yes
0.8429275072123406,0.9767425663940154,-1.6544192646644846,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,No
-0.2944286337116291,-1.4840374432197025,0.2757668787050927,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,No
-1.1880656015804623,-1.5156498977042598,-0.0688026723910219,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,No
1.6147048885536057,0.49423668215603145,-0.9347014793663243,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,No
-1.2693053259321745,-0.4840855934713289,-0.0054078415616501405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,No
-1.2286854637563185,-1.1579300180105823,0.23176340789411662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes
0.15238985022278756,1.0033635806968004,2.2745686036782273,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,No
1.127266542443333,0.0034117309484271653,2.2991807144708014,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,No
-0.09132932283234879,-1.5089946441285638,0.3510948541611689,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,No
-0.7818669798219018,-1.5256327780678045,0.0967697093045135,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,No
-0.9037265663494699,0.6639456483362877,0.28620838025345874,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,Yes
1.086646680267477,0.14816349621982214,0.29292077410598116,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,No
-0.5787676689426214,0.8303269877286958,0.29590406026265814,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,No
1.6147048885536057,1.1214943316654102,-2.2697220344789746,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,No
-0.944346428525326,-1.4906926967953986,0.0617160969635669,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,No
-0.6193875311184776,1.3161604987545281,-0.4215762604179972,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,Yes
0.07115012587107544,-1.4640716824926134,0.20789711864070726,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,No
1.0460268180916208,0.5325043902162855,1.9285074095037642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No
1.0054069559157648,1.277892790694274,0.7687549160958613,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,No
1.3709857154984693,1.2812204174821227,3.326922795445786,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,No
1.5740850263777497,1.3311348192998451,-2.1198119051060007,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,No
-0.7818669798219018,1.2013573745737665,0.046799666180185336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,No
-1.1068258772287503,0.6439798876091989,0.06544520465941228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,No
-1.2693053259321745,-1.5040032039467912,-0.0054078415616501405,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,No
-1.1880656015804623,0.6356608206395784,-0.0650735646951764,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Yes
0.27424943675035574,-0.7819081909837398,1.427315335182152,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,No
-0.21318890935991697,-1.4840374432197025,0.16687693398640627,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,No
-0.5381478067667654,-1.4890288834014747,-0.16277618632632498,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,No
-0.6193875311184776,-1.5073308307346396,-0.33282349725687616,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,No
1.2491261289709013,0.7338258108810994,-2.2816551791056825,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,No
0.8023076450364846,0.48425380179248706,-1.5283754245449133,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,No
-1.2286854637563185,1.0798989968173083,-0.15531797093463465,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,No
-0.1725690471840609,1.2862118576638946,-0.03151159543256788,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,Yes
1.6147048885536057,-1.4624078690986893,-0.12623093090703946,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,No
-0.5787676689426214,0.5291767634284371,-0.5759613190259916,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,No
-1.0662060150528943,0.8203441073651515,0.6180989651837002,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Yes
-0.05070946065649273,-1.4540888021290688,0.4987675189166478,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,No
-0.7006272554701897,0.8103612270016071,-0.7020051591455699,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,No
-0.9037265663494699,-1.3359580511604592,0.3697403926403959,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,No
-0.41628822023919726,1.0000359539089525,-2.518826428561444,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,Yes
-1.2693053259321745,-0.18127155577714588,-0.0054078415616501405,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,Yes
0.43672888545377997,1.3194881255423763,-0.4983958789524,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,No
-1.2693053259321745,0.19308645785577264,-0.0054078415616501405,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Yes
-0.4975279445909094,0.685575222457301,0.434626866548106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Yes
0.1117699880469315,-0.16796104862575326,0.12734839241044713,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,No
1.6147048885536057,1.5141542926314941,1.0089094517082964,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,No
-1.2693053259321745,-0.32103188086676887,-0.0054078415616501405,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Yes
-0.253808771535773,-0.6720965069847502,0.4137438634513705,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,No
-1.2693053259321745,0.5125386294891963,-0.0054078415616501405,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,Yes
0.19300971239864362,0.7005495430026177,-0.0016787338658047497,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Yes
-0.6193875311184776,0.8752499493646464,0.9798224116807016,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,No
-0.21318890935991697,-0.2811003594125908,0.7426511622249332,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,No
1.2897459911467573,0.29624288827906553,0.8418454269344254,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,No
0.8023076450364846,1.277892790694274,0.08707402929532641,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,No
-0.7818669798219018,1.064924676271992,-0.1836591894230605,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Yes
-0.6193875311184776,0.9833978199697118,0.09527806622617542,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,No
-1.2693053259321745,-1.3708981324328646,-0.0054078415616501405,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Yes
0.7210679206847724,-0.830158779407538,-0.7847913499933403,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,No
-0.33504849588748514,0.5441510839737539,-0.30597392184679,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,No
1.6147048885536057,1.4808780247530124,-1.0376248517716515,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,No
0.6804480585089163,1.4409465032988344,0.049037130797687144,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,Yes
-0.7818669798219018,-0.049830297657143516,-0.06731102931268329,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,No
-1.2693053259321745,-0.4907408470470253,-0.0054078415616501405,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,Yes
-0.944346428525326,-0.20456494329208313,0.1937265093964941,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,Yes
1.5740850263777497,1.0832266236051566,0.13033167856712752,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,No
0.5992083341572042,0.6223503134881856,2.1955115205263023,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Yes
0.6804480585089163,0.6606180215484396,1.7002860185180373,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Yes
-1.025586152877038,1.2412888960279445,-0.19633815558893353,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,Yes
1.086646680267477,-1.5073308307346396,-0.6326437560028476,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,Yes
1.6147048885536057,0.4792623616107146,0.5778246020685746,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,No
-0.5381478067667654,-1.2993541564941293,-0.01286605695334177,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,No
-1.2693053259321745,-0.9848934250424778,-0.0054078415616501405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Yes
-0.21318890935991697,-0.28276417280651506,-1.1494980826470167,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,No
0.477348747629636,-1.5006755771589433,-0.6057941805927581,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,No
1.167886404619189,1.3610834603904782,-2.3487791176308996,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,Yes
0.8023076450364846,0.6889028492451489,-1.4910843475864455,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Yes
-0.7006272554701897,0.6173588733064136,-1.7655466740006747,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,No
-1.1068258772287503,-0.023209283354358057,-0.030019952354229384,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,No
-0.7412471176460457,-0.4391626318353786,0.10721121085287998,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,No
-0.21318890935991697,0.4509775339140054,-0.489446020482386,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,No
0.5179686098054921,-0.45746457916854366,0.6412194328979394,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,No
-0.7412471176460457,0.7105324233661622,-0.6013192513577443,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,No
-1.1474457394046063,-0.262798412079426,0.2653253771567254,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,No
0.43672888545377997,-1.5123222709164117,-0.7415337007215307,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,No
-1.1880656015804623,0.3195362757940028,-0.19111740481475045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Yes
-1.2286854637563185,-0.48242178007740494,0.21535533403239696,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Yes
-1.2286854637563185,-0.6571221864394335,0.3115663125852081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
-0.41628822023919726,0.6889028492451489,1.2460807011640647,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
0.8429275072123406,1.0416312887570547,-0.7281089130164978,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,No
1.5740850263777497,0.6506351411848953,-0.32387363878683834,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,No
-0.7818669798219018,-0.9732467312850092,-0.15158886323878965,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,No
-1.1474457394046063,-1.5023393905528672,0.27576687870509226,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,No
-0.984966290701182,-0.3293509478363893,-0.004662020022480894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,No
0.9647870937399088,1.1680811066952848,0.32872020798609153,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,No
1.4116055776743255,1.3560920202087063,-1.0846116087393116,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,No
-0.984966290701182,1.0316484083935102,0.18701411554397168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Yes
0.5179686098054921,1.6971737659631432,-1.1800767657529483,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,No
0.3148692989262118,-1.311000850251598,-0.05164877699013333,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,No
-1.2693053259321745,-1.1579300180105823,-0.0054078415616501405,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,No
1.4116055776743255,-1.4690631226743858,0.8515411069436214,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,No
-0.05070946065649273,-1.455752615522993,0.6128782144095164,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,No
1.5740850263777497,1.3461091398451615,1.277405205809178,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,Yes
0.5179686098054921,-1.472390749462234,0.1803017216914527,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Yes
-0.010089598480636671,0.8785775761524943,-0.6333895775420126,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,No
0.7210679206847724,-1.4807098164318544,-0.5520950297725823,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,No
-1.2693053259321745,-0.32103188086676887,-0.0054078415616501405,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Yes
-1.2693053259321745,-1.4657354958865374,-0.0054078415616501405,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,No
-1.1474457394046063,0.6456437010031228,-0.04493638313761095,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes
-1.2693053259321745,-1.3293027975847627,-0.0054078415616501405,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No
0.6804480585089163,1.0299845949995858,1.4728104490714684,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,Yes
-0.984966290701182,0.18143976409830379,-0.1463681124646049,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Yes
-0.9037265663494699,0.4493137205200814,-0.24929148486993907,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,No
-1.2693053259321745,-1.5006755771589433,-0.0054078415616501405,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,No
-0.7006272554701897,1.2346336424522482,2.129879225079422,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,No
-1.2693053259321745,0.5108748160952723,-0.0054078415616501405,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Yes
-1.1880656015804623,-1.4857012566136265,-0.15979290016964934,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,No
1.0054069559157648,1.1647534799074368,-2.7351146749204767,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,No
0.8429275072123406,-1.350932371705776,0.4010648972854975,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,No
1.2897459911467573,-1.3392856779483073,-0.19857562020643868,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,No
-1.0662060150528943,-1.4823736298257784,-0.307465564925127,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,No
0.9647870937399088,1.396023541662884,-1.13383583032446,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,No
-1.1068258772287503,-1.4740545628561579,0.29664988180182655,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,No
0.5585884719813482,-0.6554583730455094,1.5041349537165616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
-0.010089598480636671,1.0033635806968004,1.4556565536705786,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,No
1.6147048885536057,0.0017479175545031774,1.3020173166017386,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,No
-1.1880656015804623,0.16480163015906296,-0.02629084465838399,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,No
-0.7006272554701897,1.3544282068147817,-0.318652888012663,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,No
-0.5381478067667654,0.6323331938517305,-1.8490786863876134,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Yes
-0.8224868419977578,-0.4924046604409493,0.2772585217834294,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,No
1.0460268180916208,1.3494367666330098,1.8412462894209771,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,No
-1.1068258772287503,0.8369822413043924,0.7941128484276021,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Yes
-1.1880656015804623,0.18809501767400022,0.3615363557095367,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Yes
1.2491261289709013,-1.4857012566136265,-0.7624167038182645,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,No
-0.8631067041736139,-0.3343423880181615,0.25190058945168187,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,No
1.086646680267477,1.5141542926314941,-0.7631625253574363,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,Yes
